metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
serverloading_session_duration,31579000010,serverloading_session_duration,serverloading_session_duration_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
sessions_btc_r_per_r,4873000041,buyer_target_clicks_rec,recblock_shows,"participant,session","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
settings_view_events,6122750039,settings_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
share_suggest_buyers_to_all_users,4873000085,sessions_with_query_suggest_click_contact,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
subs_transactions,4927250053,subs_transactions,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
total_blocking_time_percent_p25,83674250002,total_blocking_time_events_p25,total_blocking_time_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
user_autoload_click_load_events,6122750052,autoload_click_load_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_btc_from_witcher_auto,84578500033,buyer_target_clicks_witcher_new_auto,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_btc_from_witcher_reg,80610750051,buyer_target_clicks_witcher_regions,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_buyer_target_clicks_with_shop_id,83608750008,buyer_target_clicks_shop,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_from_session_start_to_iv_p50_per_user_iv_search,65722250040,from_session_start_to_iv_p50,item_views_search_item_attr,participant,participant,0,0,,labor_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,labor_metric_observation"
user_password_restore_request_attempt,69868500016,"password_restore_request_errors,password_restore_requests",,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
user_successful_payment,6122750093,successful_payment,,participant,,0,0,,billing_metric_observation,,billing_metric_observation
user_write_button_clicks_with_shop_id,83608750013,write_button_clicks_shop,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_wtc_from_witcher_flats,84578500048,"item_views_witcher_new_flats,searches_from_witcher_new_flats",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_chat_open_errors,6341750001,chat_open_errors,,participant,,0,0,,messenger_metric_observation,,messenger_metric_observation
users_contacts_rec_i2i_per_users_item_views,2963250007,contacts_rec_i2i,item_views,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_default_loc_tooltip_declines,18359750027,tooltip_not_accepts,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
users_first_response_messages,4873000089,first_response_messages,,participant,,0,0,,messenger_metric_observation,,messenger_metric_observation
users_item_blocked_duplicate_start_date,17866500001,items_blocked_duplicate,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_edit_title,17744500052,item_edits_title,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_reactivated_free,17744500053,items_reactivated_free,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_view_per_users,2120500013,item_views,"searches_without_query,delivery_order_created,booking_created_short_rent,realty_development_phone_views,phone_views_total,item_views,delivery_flow_beginings,favorites_added,first_messages,searches_with_query",participant,participant,0,0,,search_stream_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,search_stream_metric_observation"
users_loc_expanded_chng,18359750032,location_changings_expanded,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
users_realty_dev_view,6379750013,realty_development_views,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_vas_activation_start_date,5080000006,vas_amount_net_activation,,participant,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_avo_net_turbo_start_date,5080000075,vas_amount_net_turbo,vas_transactions_turbo,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
vas_avo_net_vip,5080000076,vas_amount_net_vip,vas_transactions_vip,,,0,0,,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
vas_avo_turbo_start_date,5080000086,vas_amount_turbo,vas_transactions_turbo,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
vas_avo_vip_start_date,5080000088,vas_amount_vip,vas_transactions_vip,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
write_button_clicks,3213750002,write_button_clicks,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
wtc_from_witcher_new_flats,84578500050,"searches_from_witcher_new_flats,item_views_witcher_new_flats",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
wtc_per_witcher_new_auto,84578500051,"item_views_witcher_new_auto,searches_from_witcher_new_auto",searches_witcher_new_auto,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
wtc_per_witcher_new_flats,84578500052,"searches_from_witcher_new_flats,item_views_witcher_new_flats",searches_witcher_new_flats,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
bt_clicks_rec_u2i_push,34018750008,bt_clicks_rec_u2i_push,,,,0,0,,,,
item_views_total_push,34217500005,item_views_total_push,,,,0,0,,,,
phone_views_total_push,34217500009,phone_views_total_push,,,,0,0,,,,
proprofile_user_ppc_c,91845500058,proprofile_proprofilecontacts_fromcontacts,,participant,,0,0,,,,
user_searches_shop_empty,86640250029,searches_shopx_empty,,participant,,0,0,,,,
ancalls_any_type,17884750001,anon_calls_matched_any_type,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
ancalls_per_phone_view,17884750026,anon_calls_matched_any_type,phone_views_total,,,0,0,,matched_anonymous_calls_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,matched_anonymous_calls_metric_observation"
anonnumber_long_talks,9459500002,anonnumber_long_talks,,,,0,0,,communications_metric_observation,,communications_metric_observation
anonnumber_success_talk_dur_per_user,9459500006,anonnumber_success_talks_duration,anonnumber_calls,,participant,0,0,,communications_metric_observation,communications_metric_observation,"communications_metric_observation,communications_metric_observation"
anonnumber_success_talks,5906250010,anonnumber_success_talks,,,,0,0,,communications_metric_observation,,communications_metric_observation
answered_first_messages_within_1day,27044250001,answered_first_messages_within_1day,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
appcall_anon_bx_outgoing_direct_answered,72387750005,"appcall_bx_outgoing_item_answered,appcall_bx_outgoing_item_gallery_answered,anon_calls_matched_answered,appcall_bx_outgoing_messenger_chat_long_answer_answered,appcall_bx_outgoing_messenger_chat_menu_answered",,,,0,0,,"app_calls_metric_observation,matched_anonymous_calls_metric_observation",,"app_calls_metric_observation,matched_anonymous_calls_metric_observation"
appcall_bx_outgoing_callback,72387750022,"appcall_bx_outgoing_deeplink_call_back,appcall_bx_outgoing_call_log_callback,appcall_bx_outgoing_notification_call_back,appcall_bx_outgoing_messenger_call_back",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
avitopro_item_priceedit,20520500011,avitopro_item_priceedit,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
avitopro_landing_view_events,6122750011,avitopro_landing_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
avitopro_view_events,6122750016,avitopro_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
base_serp_without_query_empty,34290500005,serp_without_query_empty,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
btc_serp_noq_per_s_noq,38927500001,btc_serp_noquery,searches_without_query_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyer_favouriteseller_add_from_pp,12721250002,buyer_favouriteseller_add_from_pp,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
buyer_str_paid,2820500018,buyer_str_paid,,,,0,0,,str_metric_observation,,str_metric_observation
buyer_target_clicks_vip_per_search,1898250015,buyer_target_clicks_vip,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyers_on_rating_3,4873000004,contacts_on_rating_4,,participant,,0,0,,ratings_metric_observation,,ratings_metric_observation
c_from_witcher_new_flats_per_witcher_new_flats,84578500008,contacts_witcher_new_flats,searches_witcher_new_flats,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
c_serp_grouped_doubles,79194000001,contacts_serp_grouped_doubles,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_new,48023500005,"delivery_order_created,phone_views_total,booking_created_short_rent,new_first_messages,realty_development_phone_views",,,,0,0,,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation"
cv_packages_transactions_all,6122750020,cv_packages_transactions_all,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
dom_interactive_duration,38793750022,dom_interactive_duration,dom_interactive_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
dom_load_session_duration,39889250006,dom_load_session_duration,dom_load_session_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
dom_load_session_percent_p50,39889250008,dom_load_session_events_p50,dom_load_session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
express_cv_started_net,3124500006,express_cv_started_net,,,,0,0,,express_cv_metric_observation,,express_cv_metric_observation
first_byte_dur,11670250005,time_to_firstbyte,initial_pages_finished_events,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
item_added_chains_3_6min,5434000004,item_added_chains_3_6min,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_200_plus_km_from_location_reactivated,53780750014,item_200_plus_km_from_location_reactivated,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
items_500m_from_location_new_per_new,91055500003,item_500m_from_location_new,items_started,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
items_blocked_duplicate_start_date,17744500010,items_blocked_duplicate,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_delivery_wrong_available,4921000013,items_delivery_wrong_available,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
items_edited_per_items_edit_started_by_src,5026000015,items_edited_by_src,items_edit_started_by_src,,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
items_rejected_contacts_in_description,17744500024,items_rejected_contacts_in_description,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_sold_onavito_conversion,2732500006,items_sold_onavito,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_with_address_string,53780750043,item_with_address_string,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
items_with_building_reactivated,78135500009,item_has_building_reactivated,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
items_with_metro_reactivated_per_react,90856500005,item_has_metro_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
items_with_street_500m_from_location_new,91055500032,item_has_street_500m_from_location_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
map_area_per_map_search,55093000037,searches_map_area,map_searches,,,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
map_users_1plus_maps_per_map_user,80719750004,map_searches,map_searches,participant,participant,1,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
non_fatal_app_errors,6395500005,non_fatal_app_error,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
phone_view_button_clicks_per_item_view,6379750002,phone_view_button_clicks,item_views,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
proprofile_w1v_to_c,91845500071,proprofile_window1views_to_contact,,,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
realty_dev_views_per_search,6379750006,realty_development_views,searches,,,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
received_reviews_list_open,5928500002,received_reviews_list_open,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
s_witcher_flats_with_btc,84578500018,searches_witcher_new_flats_with_btc,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_from_witcher_regions,80610750035,searches_from_witcher_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_item_view_premium,1898250070,searches_item_view_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
seller_own_item_views,5026000019,own_item_views,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
sellers_with_fs_subscribers,4933500008,"favourite_sellers_subscribers_active_new,favourite_sellers_subscribers_active_old,favourite_sellers_subscribers_inactive_old,favourite_sellers_subscribers_inactive_new",,participant,,0,0,,favourite_sellers_totals,,favourite_sellers_totals
sess_searches_road,33695500066,searches_road,,"session,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sessions_btc,4873000036,"delivery_order_created,booking_created_short_rent,realty_development_phone_views,phone_views_total,first_messages,write_button_clicks,favorites_added,delivery_flow_beginings",,"participant,session",,0,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
sqp_layout_replace,78449500002,sqp_layout_replace,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
successful_payment,4300000010,successful_payment,,,,0,0,,billing_metric_observation,,billing_metric_observation
suggest_buyers_with_all_queries,26132250002,sessions_with_suggest_click_and_contact,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
tariff_base_revenue_net,38264750009,tariff_amount_net_base,,,,0,0,,lf_metric_observation,,lf_metric_observation
tariff_pro_revenue,38264750010,tariff_amount_pro,,,,0,0,,lf_metric_observation,,lf_metric_observation
total_blocking_time_percent_p95,83674250005,total_blocking_time_events_p95,total_blocking_time_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
ttfb_percent_p75,38793750081,ttfb_events_p75,ttfb_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
user_favorites_list_views,6122750066,favorites_list_views,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_from_session_start_to_c_p75_per_user_c,93392500008,from_session_start_to_c_any_source_p75,"booking_created_short_rent,delivery_order_created,phone_views_total,realty_development_phone_views,first_messages",participant,participant,0,0,,labor_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,labor_metric_observation"
user_messages_view_events,6122750072,messages_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_windows_view_events,6122750096,windows_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
users_item_rejected_wrong_vin,17744500064,items_rejected_wrong_vin,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_sold_notonavito,6008250009,items_sold_notonavito,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_sold_onavito_from_messenger,27044250005,items_sold_onavito_from_messenger,,participant,,0,0,,messenger_metric_observation,,messenger_metric_observation
users_saved_searches_notifications_on,5843500026,search_subscription_notifications_add,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_searches_district_per_users_search,33695500093,searches_district,searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_transport_main_page_daily,1898250093,transport_main_pages,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_vas_fast,5080000007,vas_amount_net_fast,,participant,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
users_vas_pushup_start_date,5080000014,vas_amount_net_pushup,,participant,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_amount_premium_start_date,5080000045,vas_amount_premium,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_avo_highlight,5080000060,vas_amount_highlight,vas_transactions_highlight,,,0,0,,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
wtc_from_witcher_regions,80610750075,"searches_from_witcher_regions,item_views_witcher_regions",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
bt_clicks_rec_u2i_vas,34018750009,bt_clicks_rec_u2i_vas,,,,0,0,,,,
helpdesk_vas_tag_tickets,2820500035,helpdesk_vas_tag_tickets,,,,0,0,,,,
public_profile_visit_from_subscriptions_list,12721250017,public_profile_visit_from_subscriptions_list,,,,0,0,,,,
searches_with_suggest_share,3236250001,queries_with_suggest,queries_no_redirect,,,0,0,,,,
typo_suggest_disabled,4927250070,typo_suggest_disabled,,,,0,0,,,,
users_item_sold_notonavito_total,6008250010,items_sold_notonavito_total,,participant,,0,0,,,,
ancalls_by_time_map,17884750023,anon_calls_matched_by_time_map,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
anonnumber_call_dur_per_user,5906250002,anonnumber_calls_duration,anonnumber_calls,,participant,0,0,,communications_metric_observation,communications_metric_observation,"communications_metric_observation,communications_metric_observation"
anonnumber_success_talks_per_user,5906250011,anonnumber_success_talks,anonnumber_calls,,participant,0,0,,communications_metric_observation,communications_metric_observation,"communications_metric_observation,communications_metric_observation"
anonnumber_talks_dur,5906250016,anonnumber_talks_duration,,,,0,0,,communications_metric_observation,,communications_metric_observation
appcall_anon_bx_appcall_ratio,72387750001,"appcall_bx_incoming_notification_call_back,appcall_bx_outgoing_call_log_callback,appcall_bx_outgoing_item_gallery,appcall_bx_incoming_call_log_callback,appcall_bx_outgoing_deeplink_call_back,appcall_bx_outgoing_messenger_chat_menu,appcall_bx_outgoing_notification_call_back,appcall_bx_outgoing_item,appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_incoming_messenger_call_back,appcall_bx_outgoing_messenger_call_back,appcall_bx_incoming_deeplink_call_back","appcall_bx_incoming_notification_call_back,appcall_bx_outgoing_call_log_callback,appcall_bx_outgoing_item_gallery,appcall_bx_incoming_call_log_callback,appcall_bx_outgoing_deeplink_call_back,appcall_bx_outgoing_messenger_chat_menu,appcall_bx_outgoing_notification_call_back,appcall_bx_outgoing_item,anon_calls_matched_any_type,appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_incoming_messenger_call_back,appcall_bx_outgoing_messenger_call_back,appcall_bx_incoming_deeplink_call_back",,,0,0,,app_calls_metric_observation,"app_calls_metric_observation,matched_anonymous_calls_metric_observation","app_calls_metric_observation,matched_anonymous_calls_metric_observation,app_calls_metric_observation"
appcall_bx_incoming_success,72387750019,"appcall_bx_incoming_messenger_call_back_success,appcall_bx_incoming_deeplink_call_back_success,appcall_bx_incoming_notification_call_back_success,appcall_bx_incoming_call_log_callback_success",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
appcall_show_buttons,72387750040,"appcall_item_gallery_show_buttons,appcall_messenger_chat_menu_show_buttons,appcall_item_show_buttons,appcall_messenger_chat_long_answer_show_buttons",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
autoload_click_load_events,6122750009,autoload_click_load_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
avitopro_item_deactivateautopublish,20520500007,avitopro_item_deactivateautopublish,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
buyer_target_clicks_serp_metro,33695500003,buyer_target_clicks_serp_metro,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
buyers_vas,34217500001,"delivery_order_created_vas,phone_views_total_vas,booking_created_short_rent_vas,first_messages_vas",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
c_from_witcher_delivery_per_witcher_delivery,80610750010,contacts_witcher_delivery,searches_witcher_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
contacts_premium,1898250018,contacts_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_serp_road_per_search_road,33695500016,contacts_serp_road,searches_road,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
default_radius_per_search_radius,43191000001,default_radius_searches,searches_radius,,,0,0,,geo_searches_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,geo_searches_metric_observation"
dom_ready_dur,11670250004,time_to_dom_ready,initial_pages_finished_events,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
draw_session_percent_p25,35712250003,draw_sessions_p25,draw_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
fav_added_rec_u2i_vip,34018750034,fav_added_rec_u2i_vip,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_added_serp_district,33695500017,fav_added_serp_district,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_added_shop,86640250005,fav_added_shopx,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_from_witcher_regions,80610750015,fav_added_witcher_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_list_contact_per_fav_list,13572500003,fav_list_contact,favorites_list_views,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
from_session_start_to_iv,65722250004,from_session_start_to_iv,,,,0,0,,labor_metric_observation,,labor_metric_observation
init_appstart_session_duration,74955500001,init_appstart_session_duration,init_appstart_session_duration_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
item_views_any_ext_block_per_any_ext_block,74403750004,"item_views_regions,item_views_delivery","searches_serp_extra_delivery,searches_serp_extra_regions",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
item_views_from_map_area,55093000026,item_views_serp_map_area,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_shop,86640250007,item_views_shopx,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
items_blocked,4584000006,items_blocked,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_delivery_ratio,4921000012,items_with_delivery,items_delivery_available,,,0,0,,delivery_metric_observation,delivery_metric_observation,"delivery_metric_observation,delivery_metric_observation"
items_rejected_phone_in_other_profile_start_date,17744500031,items_rejected_phone_in_other_profile,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_rejected_year_of_issue_start_date,17744500043,items_rejected_year_of_issue,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_sold_another_reason,11655250011,items_sold_another_reason,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
lf_amount_net_adj,4927250029,lf_amount_net_adj,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
map_nav_actions_per_user_map,82874000010,"clusters,scrolls,zooms,my_locs",map_searches,,participant,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
map_nav_actions_to_contact_map,82874000011,nav_actions_to_contact,map_with_contact,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
messenger_geo_messages,4517250003,messenger_geo_messages,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
my_items_view_events,6122750029,my_items_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
processing_percent_p25,38793750044,processing_events_p25,processing_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
proprofile_c_inpp,91845500005,proprofile_contacts_inproprofile,,,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
proprofile_opens,91845500020,proprofile_opens,,,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
proprofile_user_w1v,91845500068,proprofile_window1views,,participant,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
radius_200_searches,43191000010,radius_200_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
radius_25_searches,43191000011,radius_25_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
reviews_added,4873000024,reviews_added,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
reviews_avg_score,4873000025,reviews_score_sum,reviews_added,,,0,0,,ratings_metric_observation,ratings_metric_observation,"ratings_metric_observation,ratings_metric_observation"
s_iv_per_s_noquery,4629750008,searches_noquery_item_view,searches_without_query_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
s_witcher_flats_with_iv,84578500020,searches_witcher_new_flats_with_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
search_redirect_suggest_to_searches,28697000015,search_redirect_suggest,searches,,,0,0,,,search_stream_metric_observation,search_stream_metric_observation
search_u2i_iv,34568000007,searches_u2i_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches,1898250064,searches,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_map_area,55093000045,searches_map_area,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_witcher_auto_with_btc_per_witcher_auto,84578500025,searches_witcher_new_auto_with_btc,searches_witcher_new_auto,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
searches_with_query,231500003,searches_with_query,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sess_btc_funnel_first,70307750005,"phone_views_total,realty_development_phone_views,total_delivery_click,favorites_added,write_button_clicks",,"session,participant",,0,0,,"click_stream_metric_observation,delivery_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,delivery_metric_observation,search_stream_metric_observation"
sess_search_1_plus_locations_per_sess_search,80719750007,locations_in_searches,searches,"participant,session","session,participant",1,0,,geo_searches_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,geo_searches_metric_observation"
sessions_btc_per_active,4873000037,"favorites_added,booking_created_short_rent,phone_views_total,first_messages,realty_development_phone_views,delivery_flow_beginings,write_button_clicks,delivery_order_created","favorites_added,booking_created_short_rent,phone_views_total,first_messages,delivery_flow_beginings,write_button_clicks,item_views,realty_development_phone_views,searches,delivery_order_created","session,participant","participant,session",0,0,,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,click_stream_metric_observation,search_stream_metric_observation"
sessions_btc_s,4873000044,buyer_target_clicks_serp,,"participant,session",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
