,metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
2043,calls_rec,24164500008,"answered_proxy_calls_rec,missed_proxy_calls_rec",,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2044,connection_duration,38793750006,connection_duration,connection_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2045,contact_s_item_attr_users,6226750005,contacts_search_item_attr,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2046,contacts_from_map_total_per_map_search,55093000014,"contacts_from_map,contacts_serp_map_area",map_searches,,,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
2047,contacts_rec,1898250024,contacts_rec,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2048,contacts_rec_u2i_vip,34018750022,contacts_rec_u2i_vip,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2049,cv_contacts_view_events,6122750019,cv_contacts_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2050,domain_lookup_duration,38793750027,domain_lookup_duration,domain_lookup_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2051,favouriteseller_notifications_offs,5843500005,buyer_favouriteseller_notifications_off,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2052,first_interactive_dur,11670250006,time_to_first_interactive,initial_pages_finished_events,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
2053,geo_redirect_replace_to_searches,28697000001,geo_redirect_replace,searches,,,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
2054,init_duration,36625000001,init_duration,init_duration_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
2055,item_added_chains_6_15min_share,5434000009,item_added_chains_6_15min,"item_added_chains_3_6min,item_added_chains_6_15min,item_added_chains_3min,item_added_chains_15min",,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
2056,item_views_serp_saved,55093000030,item_views_serp_saved,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2057,item_views_total_vas,34217500006,item_views_total_vas,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2058,items_100m_from_location_new_per_new,53780750008,item_100m_from_location_new,items_started,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
2059,items_closed_no_answer,4053000005,items_closed_no_answer,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2060,items_edit_started,5026000010,items_edit_started,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2061,items_edited_address_per_items_edited,53780750022,items_edited_address,items_edited,,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
2062,items_reactivated_wait,17744500023,items_reactivated_wait,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2063,items_with_delivery,2820500038,items_with_delivery,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
2064,loc_bad_susp_chng,18359750011,"location_changings_bad,location_changings_suspicious",,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2065,map_my_locs,76339250007,my_locs,,,,0,0,,map_stream_metric_observation,,map_stream_metric_observation
2066,map_searches_with_btc,32068000018,map_searches_with_btc,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2067,map_sessions_1plus_maps,80719750001,map_searches,,"session,participant",,1,0,,map_stream_metric_observation,,map_stream_metric_observation
2068,messenger_first_messages,15443750003,messenger_first_messages,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
2069,missed_proxy_calls_map,24164500012,missed_proxy_calls_map,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2070,missed_proxy_calls_serp,24164500014,missed_proxy_calls_serp,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2071,misspell_replace,4927250037,misspell_replace,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2072,misspell_replace_users_share,28697000010,misspell_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
2073,new_first_messages,48023500007,new_first_messages,,,,0,0,,first_message_metric_observation,,first_message_metric_observation
2074,new_items_more_10_description_word,69347250018,new_items_more_10_description_word,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2075,phone_views_total_vas,34217500010,phone_views_total_vas,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2076,processing_on_load_percent_p75,38793750042,processing_on_load_events_p75,processing_on_load_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2077,radius_big_searches,43191000017,"radius_1000_searches,radius_400_searches,radius_100_searches,radius_300_searches,radius_200_searches,radius_500_searches",,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
2078,regions_in_search,45749250009,regions_in_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
2079,review_delete,5928500004,review_delete,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2080,searches_and_item_views_to_contact,4502000003,searches_and_iv_to_contact,"delivery_order_created,phone_views_total,realty_development_phone_views,first_messages,booking_created_short_rent",,participant,0,0,,labor_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,labor_metric_observation"
2081,searches_district,33695500029,searches_district,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2082,searches_district_per_search,33695500030,searches_district,searches,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2083,searches_district_with_contact_per_search_district,33695500034,searches_district_with_contact,searches_district,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2084,searches_serp_extra_delivery,34255750007,searches_serp_extra_delivery,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2085,searches_witcher_any_with_btc_per_witcher_any,80610750039,"searches_witcher_delivery_with_btc,searches_witcher_new_auto_with_btc,searches_witcher_new_flats_with_btc,searches_witcher_regions_with_btc","searches_witcher_regions,searches_witcher_new_flats,searches_witcher_new_auto,searches_witcher_delivery",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2086,secure_connection_duration,38793750068,secure_connection_duration,secure_connection_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2087,sellers_favorite_added,4053000011,seller_favorites_added,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2088,sess_c_map_per_sess_map,32068000025,contacts_from_map,map_searches,"session,participant","participant,session",0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
2089,sessions_btc_r_u2i_per_r_u2i,4873000043,buyer_target_clicks_rec_u2i,recblock_shows_u2i,"session,participant","session,participant",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2090,sessions_iv_r_per_r,4873000076,item_views_rec,recblock_shows,"session,participant","session,participant",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2091,shows_item_view_recblock_per_recblock_shows,1898250079,shows_item_view_recblock,recblock_shows,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2092,sqp_wordbreaker_suggest_to_searches,78449500029,sqp_wordbreaker_suggest,searches,,,0,0,,,search_stream_metric_observation,search_stream_metric_observation
2093,str_total_view_str_click_ratio,2820500066,total_str_click,total_item_view,,,0,0,,str_metric_observation,str_metric_observation,"str_metric_observation,str_metric_observation"
2094,subs_users,4927250055,subs_users,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
2095,successful_payment_share,3145000002,successful_payment,payment_method_page,,,0,0,,billing_metric_observation,billing_metric_observation,"billing_metric_observation,billing_metric_observation"
2096,support_hc_article_marks_highlighted,55587000014,"helpcenter_article_dislike_freq,helpcenter_article_dislike_popular,helpcenter_article_like_freq,helpcenter_article_like_popular",,,,0,0,,support_metric_observation,,support_metric_observation
2097,total_districts_in_searches,43191000019,total_districts_in_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
2098,user_address_item_page_clicks,61412250008,address_item_page_clicks,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2099,user_contacts_serp_saved,55093000060,contacts_serp_saved,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2100,user_contacts_serp_saved_per_user_search_saved,55093000061,contacts_serp_saved,searches_saved,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2101,user_pv,46712750007,"realty_development_phone_views,phone_views_total",,participant,,0,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
2102,user_rating_view_events,6122750082,rating_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2103,users_active_item_more_3_photo,69347250033,active_items_more_3_photo,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2104,users_ancalls_by_phone_uid,17884750033,anon_calls_matched_by_phone_and_user,,participant,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2105,users_contact_per_item_view_search,3343000001,contacts_serp,item_views_serp,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2106,users_item_add_category_first_click,5026000024,item_add_chains_category_first_click,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2107,users_item_add_form_input,11655250020,item_add_chains_form_input,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2108,users_item_create_per_users_item_add_first_click,45741500008,item_add_chains_item_create,item_add_chains_category_first_click,participant,participant,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
2109,users_item_edit_price,17744500051,item_edits_price,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2110,users_item_rejected_mileage_start_date,17866500009,items_rejected_mileage,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2111,users_item_rejected_wrong_item_type,17744500062,items_rejected_wrong_item_type,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2112,users_reviews_added,4957750001,reviews_added,,participant,,0,0,,ratings_metric_observation,,ratings_metric_observation
2113,users_searches_local_geo_per_users_search,33695500095,"searches_road,searches_metro,searches_district",searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2114,users_vas_highlight_start_date,5080000010,vas_amount_net_highlight,,participant,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
2115,users_vas_xl,5080000019,vas_amount_net_xl,,participant,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
2116,vas_amount_vip_start_date,5080000052,vas_amount_vip,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
2117,vas_avo_net_fast_start_date,5080000066,vas_amount_net_fast,vas_transactions_fast,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
2118,vas_transactions_premium,5080000097,vas_transactions_premium,,,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
2119,vas_transactions_pushup_start_date,5080000100,vas_transactions_pushup,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
2120,windows_view_events,6122750098,windows_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2121,wtc_from_witcher_delivery,80610750074,"item_views_witcher_delivery,searches_from_witcher_delivery",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2122,bt_clicks_rec_vas,34018750011,bt_clicks_rec_vas,,,,0,0,,,,
2123,from_vertical_page_to_c,65722250005,from_vertical_page_to_c,,,,0,0,,,,
2124,items_rejected_total,5434000017,items_rejected_total,,,,0,0,,,,
2125,sqp_wordbreaker_suggest,78449500026,sqp_wordbreaker_suggest,,,,0,0,,,,
2126,users_item_closed_by_ttl_total,11655250025,items_closed_by_ttl_total,,participant,,0,0,,,,
2127,users_phone_calls_client_rec,24164500017,"missed_proxy_rec,answered_proxy_rec",,participant,,0,0,,,,
2128,answered_proxy_calls,24164500001,answered_proxy_calls,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2129,appcall_anon_bx_outgoing_direct_answered_ratio,72387750006,"appcall_bx_outgoing_item_answered,anon_calls_matched_answered,appcall_bx_outgoing_messenger_chat_long_answer_answered,appcall_bx_outgoing_item_gallery_answered,appcall_bx_outgoing_messenger_chat_menu_answered","anon_calls_matched_any_type,appcall_bx_outgoing_item_gallery,appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_outgoing_item,appcall_bx_outgoing_messenger_chat_menu",,,0,0,,"app_calls_metric_observation,matched_anonymous_calls_metric_observation","app_calls_metric_observation,matched_anonymous_calls_metric_observation","app_calls_metric_observation,matched_anonymous_calls_metric_observation,app_calls_metric_observation,matched_anonymous_calls_metric_observation"
2130,appcall_bx_outgoing_direct_success_answered_ratio,72387750029,"appcall_bx_outgoing_item_gallery_success,appcall_bx_outgoing_item_success,appcall_bx_outgoing_messenger_chat_menu_success,appcall_bx_outgoing_messenger_chat_long_answer_success","appcall_bx_outgoing_messenger_chat_menu_answered,appcall_bx_outgoing_messenger_chat_long_answer_answered,appcall_bx_outgoing_item_answered,appcall_bx_outgoing_item_gallery_answered",,,0,0,,app_calls_metric_observation,app_calls_metric_observation,"app_calls_metric_observation,app_calls_metric_observation"
2131,appcall_show_buttons_users,72387750041,"appcall_item_show_buttons,appcall_item_gallery_show_buttons,appcall_messenger_chat_menu_show_buttons,appcall_messenger_chat_long_answer_show_buttons",,participant,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
2132,avitopro_item_activate,20520500004,avitopro_item_activate,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
2133,buyer_target_clicks_regions,28301750003,buyer_target_clicks_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2134,call_phones,5363250001,call_phone_screen_views,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2135,contacts_on_rating,74850250001,"contacts_on_rating_3,contacts_on_rating_2,contacts_on_rating_4,contacts_on_rating_5,contacts_on_rating_1",,,,0,0,,ratings_metric_observation,,ratings_metric_observation
2136,contacts_regions,28301750008,contacts_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2137,default_loc_tooltip_shows_city,33620750010,tooltip_opens_city,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2138,dom_completion_percent_p25,38793750013,dom_completion_events_p25,dom_completion_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2139,dom_interactive_percent_p25,38793750023,dom_interactive_events_p25,dom_interactive_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2140,dom_interactive_percent_p95,38793750026,dom_interactive_events_p95,dom_interactive_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2141,draw_session_percent_p95,35712250006,draw_sessions_p95,draw_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
2142,errors_map_per_map,78899250002,errors_on_map,map_searches,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
2143,fav_added_premium_per_search,1898250037,fav_added_premium,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2144,fav_list_item_view_per_fav_list,13572500005,fav_list_item_view,favorites_list_views,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2145,first_input_delay_percent_p25,74850250009,first_input_delay_events_p25,first_input_delay_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2146,first_input_delay_percent_p50,74850250010,first_input_delay_events_p50,first_input_delay_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2147,first_input_delay_percent_p95,74850250012,first_input_delay_events_p95,first_input_delay_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2148,fs_subscriptions_per_buyer,4933500007,"favourite_sellers_subscriptions_inactive_old,favourite_sellers_subscriptions_active_old,favourite_sellers_subscriptions_active_new",,,,0,0,,favourite_sellers_totals,,favourite_sellers_totals
2149,item_added_chains_15min,5434000002,item_added_chains_15min,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2150,item_create_per_item_chains_started,45741500005,item_add_chains_item_create,item_chains_started,,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
2151,item_edits_title_start_date,17744500008,item_edits_title,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2152,item_views_on_rating_1,4873000014,itemviews_on_rating_1,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
2153,item_views_on_rating_3,4873000016,itemviews_on_rating_3,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
2154,item_views_push,1898250051,item_views_push,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2155,item_views_regions_per_search_regions,34255750004,item_views_regions,searches_serp_extra_regions,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2156,items_no_city_reactivated_per_react,78135500005,item_no_city_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
2157,items_no_coordinates_reactivated_per_react,53780750037,item_no_coordinates_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
2158,items_rejected_mileage,17744500028,items_rejected_mileage,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2159,items_with_marginal_address_reactivated_per_react,78135500025,item_has_marginal_address_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
2160,iv_from_witcher_new_flats,84578500013,item_views_witcher_new_flats,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2161,loc_window_opens_search,36712750006,location_dialogue_opens_search,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2162,map_search_to_contact_map,76339250016,map_searches_to_contact,contacts_from_map,,participant,0,0,,labor_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,labor_metric_observation"
2163,map_search_to_iv_map,76339250017,map_searches_to_iv_map,item_views_from_map,,participant,0,0,,map_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,map_stream_metric_observation"
2164,on_load_other_dur,12310250003,time_to_load_other_pages,initial_pages_finished_events_other_pages,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
2165,on_load_profile_dur,11670250016,time_to_load_profile,initial_pages_finished_events_profile,,,0,0,,web_speed_metric_observartion,web_speed_metric_observartion,"web_speed_metric_observartion,web_speed_metric_observartion"
2166,payment_method_choice,4300000001,payment_method_choice,,,,0,0,,billing_metric_observation,,billing_metric_observation
2167,phone_views_grouped,4578000005,phone_views_total,,"item,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2168,prepare_percent_p95,35712250011,prepare_events_p95,prepare_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
2169,processing_percent_p50,38793750045,processing_events_p50,processing_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2170,regions_level_searches,43547500009,regions_level_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
2171,saved_searches_notifications_offs,5843500012,search_subscription_notifications_delete,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2172,search_u2i,34568000005,searches_u2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2173,searches_from_witcher_any_per_witcher_any,80610750032,"searches_from_witcher_new_auto,searches_from_witcher_regions,searches_from_witcher_new_flats,searches_from_witcher_delivery","searches_witcher_new_auto,searches_witcher_regions,searches_witcher_delivery,searches_witcher_new_flats",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2174,searches_metro_with_btc,33695500041,searches_metro_with_btc,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2175,searches_witcher_any_with_iv_per_witcher_any,80610750040,"searches_witcher_regions_with_item_view,searches_witcher_delivery_with_item_view,searches_witcher_new_flats_with_item_view,searches_witcher_new_auto_with_item_view","searches_witcher_new_auto,searches_witcher_delivery,searches_witcher_new_flats,searches_witcher_regions",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2176,sessions_btc_s_q,4873000048,search_btc_query,,"session,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2177,sqp_layout_replace_users_share,78449500005,sqp_layout_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
2178,support_hc_article_dislike_popular,55587000003,helpcenter_article_dislike_popular,,,,0,0,,support_metric_observation,,support_metric_observation
2179,support_hc_article_marks_popular,55587000015,"helpcenter_article_like_popular,helpcenter_article_dislike_popular",,,,0,0,,support_metric_observation,,support_metric_observation
2180,support_web_tickets_created,6361500019,ticket_web_created,,,,0,0,,support_metric_observation,,support_metric_observation
2181,tariff_users_package_revenue,38264750014,tariff_amount_listing_from_package,,,,0,0,,lf_metric_observation,,lf_metric_observation
2182,teleport_disabled,4927250059,teleport_disabled,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2183,teleport_replace,4927250060,teleport_replace,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2184,teleport_suggest_to_searches,28697000021,teleport_suggest,searches,,,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
2185,total_messages,3569500004,messenger_total_messeges,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
2186,total_str_click,2820500074,total_str_click,,,,0,0,,str_metric_observation,,str_metric_observation
2187,ttfb_percent_p95,38793750082,ttfb_events_p95,ttfb_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2188,typo_suggest_to_searches,28697000025,typo_suggest,searches,,,0,0,,,search_stream_metric_observation,search_stream_metric_observation
2189,user_enter_cr,2602000020,enter_success,enter_start,participant,participant,0,0,,cookie_account_enter,cookie_account_enter,"cookie_account_enter,cookie_account_enter"
2190,user_from_vertical_page_to_iv_p25_per_user_iv_search,65722250054,from_vertical_page_to_iv_p25,item_views_search_item_attr,participant,participant,0,0,,,search_stream_metric_observation,search_stream_metric_observation
2191,user_item_views_total_vip,34217500015,item_views_total_vip,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2192,user_search_1_plus_locations,80719750010,locations_in_searches,,participant,,1,0,,geo_searches_metric_observation,,geo_searches_metric_observation
2193,users_item_edit_photo_add,17744500050,items_edited_photo_add,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2194,users_item_view_per_search,3343000003,item_views_serp,searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2195,users_item_view_rec_daily,1898250089,item_views_rec,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2196,users_searches_metro_per_users_search,33695500097,searches_metro,searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2197,users_vas_fast_start_date,5080000008,vas_amount_net_fast,,participant,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
2198,vas_avo_activation,5080000056,vas_amount_activation,vas_transactions_activation,,,0,0,,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
2199,activated_listers,3336250001,activated_listers,,,,0,0,,,,
2200,bt_clicks_rec_i2i_vas,34018750003,bt_clicks_rec_i2i_vas,,,,0,0,,,,
2201,buyer_delivery_orders_expired,2820500005,buyer_delivery_orders_expired,,,,0,0,,,,
2202,from_main_page_to_c,65722250001,from_main_page_to_c,,,,0,0,,,,
2203,helpdesk_str_tickets,2820500034,helpdesk_str_tickets,,,,0,0,,,,
2204,items_sold_another_reason_total_start_date,11655250014,items_sold_another_reason_total,,,,0,0,start,,,
2205,sqp_layout_suggest_disabled,78449500008,sqp_layout_suggest_disabled,,,,0,0,,,,
2206,users_active_item_more_10_photo_total,69347250030,active_items_more_10_photo_total,,participant,,0,0,,,,
2207,users_item_category_changed_by_moderator_total_start_date,11655250024,items_category_changed_by_moderator_total,,participant,,0,0,start,,,
2208,ancalls_any_type_serp,17884750005,anon_calls_matched_any_type_serp,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2209,answered_first_messages_1hour_ratio,6122750006,answered_first_messages_within_1hour,first_messages,,,0,0,,messenger_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,messenger_metric_observation"
2210,answered_first_messages_within_1hour_7hour_ratio,6122750008,answered_first_messages_within_1hour_7hour,first_messages,,,0,0,,messenger_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,messenger_metric_observation"
2211,avitopro_items_open,20520500013,avitopro_items_open,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
2212,buyer_delivery_in_transit_ratio,2820500002,buyer_delivery_orders_in_transit,buyer_delivery_orders_with_pay,,,0,0,,delivery_metric_observation,delivery_metric_observation,"delivery_metric_observation,delivery_metric_observation"
2213,buyer_str_bookings,2820500010,buyer_str_bookings,,,,0,0,,str_metric_observation,,str_metric_observation
2214,buyers_with_fs_subscriptions,4933500005,"favourite_sellers_subscriptions_inactive_old,favourite_sellers_subscriptions_active_old,favourite_sellers_subscriptions_active_new",,participant,,0,0,,favourite_sellers_totals,,favourite_sellers_totals
